DATA;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;endereco_cruzamento;numero_cruzamento;referencia_cruzamento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2018-12-20;19:15:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;848;;EDF CASTELO DE YORK;RUA ERNESTO DE PAULA SANTOS;848;EDF CASTELO DE YORK;BOA VIAGEM;304;CIDADE;ABALROAMENTO LONGITUDINAL;TAXI X PALIO;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa contínua;;
2018-12-20;19:21:00;SEM VÍTIMA;FINALIZADA;GRAÇAS;RUA CONS PORTELA;;AV CONS ROSA E SILVA;BOM PREÇO;RUA CONS PORTELA;;BOM PREÇO;GRAÇAS;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;1;;;;;1;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa seccionada;;
2018-12-20;19:39:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;RUA MORAES DE INHAMA;PRAÇA 11 DE JULHO;AV CRUZ CABUGA;;PRAÇA 11 DE JULHO;SANTO AMARO;344;;ABALROAMENTO LONGITUDINAL;FORD K X CAMINHAO;1;;;;;;1;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa contínua;;
2018-12-20;19:51:00;COM VÍTIMA;FINALIZADA;TORRE;RUA JOSE BONIFACIO;;;EM FRENTE A IGREJA BATISTA;RUA JOSE BONIFACIO;;EM FRENTE A IGREJA BATISTA;TORRE;576;;COLISÃO TRASEIRA;COLISÃO COM VITIMA;2;;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa seccionada;;
2018-12-20;20:25:00;SEM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;RUA LORENA;104;RUA BRAGANCA;;RUA LORENA;104;;JARDIM SÃO PAULO;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;;Seca;Perfeito estado;Não existe;"Placas ""Pare""";;;;;
2018-12-20;21:08:00;COM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;RUA LORENA;;RUA LEANDRO BARRETO;PROX ACADEMIA WM NA DECIDA DO VIADUTO DE JARDIM SAO PAULO;RUA LORENA;;PROX ACADEMIA WM NA DECIDA DO VIADUTO DE JARDIM SAO PAULO;JARDIM SÃO PAULO;;SUBURBIO;ABALROAMENTO TRANSVERSAL;CHEVROLET CLASSIC X MOTO OBS::: VT 11 DA CTTU NO LOCAL;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Incompleta;Seca;Mal iluminada;Não existe;Não há placas;;Dupla;Não existe;;
2018-12-20;21:11:00;SEM VÍTIMA;FINALIZADA;TEJIPIÓ;AV DR JOSE RUFINO;;;POSTO IPIRANGA;AV DR JOSE RUFINO;;POSTO IPIRANGA;TEJIPIÓ;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;Dupla;Faixa contínua;;
2018-12-20;21:40:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;AV MARECHAL JUAREZ TAVORA;313;;ENF A FABRICA DA NESTLE;AV MARECHAL JUAREZ TAVORA;313;ENF A FABRICA DA NESTLE;BOA VIAGEM;;;CHOQUE;CAMARO CHOCOU-SE COM ARVORE OBS:: MOTORISTA ABANDONOU O VEICULO OCUPANDO UMA DAS FAIXAS (ATRAVESSADO);1;;;;;;;;1;0;;;;;;;;;;;;;;
2018-12-20;22:14:00;SEM VÍTIMA;CANCELADA;AREIAS;RUA MAJOR CHAGAS DE OLIVEIRA;;;PROX AO HOTEL OLIMPIKUS;RUA MAJOR CHAGAS DE OLIVEIRA;;PROX AO HOTEL OLIMPIKUS;AREIAS;;;COLISÃO;FISTA X PALIO;2;;;;;;;;;0;;;;;;;;;;;;;;
2018-12-20;23:18:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA COSME VIANA;;;;RUA COSME VIANA;;;AFOGADOS;499;SUBURBIO;COLISÃO TRASEIRA;TAXI X HRV;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Única;Faixa contínua;Canteiro central;
2018-12-20;23:41:00;COM VÍTIMA;FINALIZADA;AREIAS;AV DR JOSE RUFINO;1243;;ENF AO SUPERMERCADO ARCO-MIX;AV DR JOSE RUFINO;1243;ENF AO SUPERMERCADO ARCO-MIX;AREIAS;;CIDADE;COLISÃO TRASEIRA;PEUGEOT X MOTO;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2018-12-20;23:58:00;SEM VÍTIMA;FINALIZADA;SANTO ANTÔNIO;PRC DA REPUBLICA;;AV MARTINS DE BARROS;;PRC DA REPUBLICA;;;SANTO ANTÔNIO;;CIDADE;ABALROAMENTO TRANSVERSAL;UNO X COBALT;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Dupla;Faixa contínua;;
2018-12-21;01:15:00;SEM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;1316;;EM FRENTE A PRAÇA DE CASA FORTE;AV DEZESSETE DE AGOSTO;1316;EM FRENTE A PRAÇA DE CASA FORTE;CASA FORTE;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Mal iluminada;Não existe;Não há placas;;Dupla;Faixa contínua;;
2018-12-21;01:24:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;;PRÓX AO POSTO TOTAL // PRÓX A ASSISTÊNCIA DA SAMSUNG;AV ENGENHEIRO DOMINGOS FERREIRA;;PRÓX AO POSTO TOTAL // PRÓX A ASSISTÊNCIA DA SAMSUNG;BOA VIAGEM;;;COLISÃO;COLISÃO ENTRE AUTO E MOTO S/V;1;1;;;;;;;;0;;;;;;;;;;;;;;
2018-12-21;01:45:00;SEM VÍTIMA;FINALIZADA;HIPÓDROMO;RUA PROFESSOR JERONIMO GUEIROS;;RUA MEM DE SA;;RUA PROFESSOR JERONIMO GUEIROS;;;HIPÓDROMO;495;;ABALROAMENTO TRANSVERSAL;COLISÃO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Incompleta;Seca;Mal iluminada;Não existe;Outras;;Dupla;Canal;;
2018-12-21;02:04:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PADRE CARAPUCEIRO;;RUA PROFESSOR JOAO MEDEIROS;;RUA PADRE CARAPUCEIRO;;;BOA VIAGEM;321;CIDADE;ABALROAMENTO TRANSVERSAL;COLISÃO ENTRE DOIS AUTOS, SEM VÍTIMAS.;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa contínua;;
2018-12-21;07:21:00;SEM VÍTIMA;FINALIZADA;ESTÂNCIA;RUA JOAO TEIXEIRA;48;;ENTRE O ATACAREJO SHOPPING E COLEGIO VISÃO;RUA JOAO TEIXEIRA;48;ENTRE O ATACAREJO SHOPPING E COLEGIO VISÃO;ESTÂNCIA;;CIDADE;ABALROAMENTO LONGITUDINAL;CAMINHÃO E AUTO;1;;;;;;1;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Não existe;;
2018-12-21;08:31:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;AO LADO DO ATACADO DOS PRESENTES NA ENTRADA DA ESTAÇÃO TANCREDO NEVES;AV MARECHAL MASCARENHAS DE MORAES;;AO LADO DO ATACADO DOS PRESENTES NA ENTRADA DA ESTAÇÃO TANCREDO NEVES;IMBIRIBEIRA;;;COLISÃO;COLISÃO SEM VITIMAS;1;;;;;1;;;;0;;;;;;;;;;;;;;
2018-12-21;09:05:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA MARQUES DE VALENCA;223;RUA FRANCISCO DE BARROS BARRETO;;RUA MARQUES DE VALENCA;223;;BOA VIAGEM;;CIDADE;ABALROAMENTO TRANSVERSAL;DOIS AUTOS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;;Seca;;Não existe;"Placas ""Pare""";;Dupla;Não existe;;
2018-12-21;09:39:00;SEM VÍTIMA;FINALIZADA;ILHA JOANA BEZERRA;AV BEIRA RIO;;;AO LADO DO CANAL PROX A ACADEMIA DA CIDADE;AV BEIRA RIO;;AO LADO DO CANAL PROX A ACADEMIA DA CIDADE;ILHA JOANA BEZERRA;;SUBURBIO;COLISÃO TRASEIRA;COLISÃO SEM VITIMAS;4;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa contínua;;
