data;hora;natureza_acidente;bairro;endereco;tipo;auto;moto;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimas_fatais;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;ano
06/01/2020;06:47:00;SEM VÍTIMA;ÁGUA FRIA;AV BEBERIBE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
06/01/2020;07:00:00;SEM VÍTIMA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;2020
06/01/2020;07:31:00;COM VÍTIMA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO COM CICLISTA;1;;1;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;2020
06/01/2020;08:35:00;SEM VÍTIMA;IMBIRIBEIRA;RUA ENGENHEIRO JOSE BRANDAO CAVALCANTE;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/01/2020;08:54:00;SEM VÍTIMA;CASA AMARELA;RUA PADRE LEMOS;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2020
06/01/2020;09:03:00;COM VÍTIMA;MANGABEIRA;AV NORTE;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;;2020
06/01/2020;09:30:00;SEM VÍTIMA;AREIAS;AV RECIFE;COLISÃO TRASEIRA;1;;;;;1;;;0;;Bom;;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
06/01/2020;10:21:00;SEM VÍTIMA;ESPINHEIRO;AV GOVERNADOR AGAMENON MAGALHAES;CHOQUE VEÍCULO PARADO;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
06/01/2020;10:21:00;SEM VÍTIMA;BOA VISTA;RUA DO HOSPICIO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
06/01/2020;11:15:00;SEM VÍTIMA;SAN MARTIN;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
06/01/2020;11:49:00;SEM VÍTIMA;SANTO AMARO;TRV CRUZ CABUGA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
06/01/2020;11:53:00;SEM VÍTIMA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2020
06/01/2020;12:10:00;SEM VÍTIMA;PINA;AV ANTONIO DE GOES;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;2020
06/01/2020;12:47:00;SEM VÍTIMA;PINA;AV HERCULANO BANDEIRA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
06/01/2020;13:00:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;60 km/h;2020
06/01/2020;13:04:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
06/01/2020;13:14:00;COM VÍTIMA;IMBIRIBEIRA;RUA ARQUITETO LUIZ NUNES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Ilegível;Seca;Mal iluminada;Não existe;Outras;;2020
06/01/2020;13:36:00;SEM VÍTIMA;BOA VISTA;RUA DOM BOSCO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;;Placas Pare;;2020
06/01/2020;13:44:00;COM VÍTIMA;PINA;AV REPUBLICA DO LIBANO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;2020
06/01/2020;14:02:00;COM VÍTIMA;AREIAS;AV DR JOSE RUFINO;COLISÃO TRASEIRA;1;1;;;;;;;2;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
06/01/2020;14:25:00;SEM VÍTIMA;SANTO AMARO;AV NORTE;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Outras;60 km/h;2020
06/01/2020;14:38:00;SEM VÍTIMA;NOVA DESCOBERTA;AV VEREADOR OTACILIO AZEVEDO;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
06/01/2020;14:46:00;SEM VÍTIMA;PINA;RUA CONSUL JOSEPH NOUJAIM;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
06/01/2020;14:48:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/01/2020;14:59:00;SEM VÍTIMA;PINA;RUA CONSUL JOSEPH NOUJAIM;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
06/01/2020;15:27:00;SEM VÍTIMA;ILHA DO LEITE;RUA GENERAL JOAQUIM INACIO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;40 km/h;2020
06/01/2020;17:24:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;2020
06/01/2020;17:46:00;SEM VÍTIMA;BOA VIAGEM;RUA ANTONIO FALCAO;ABALROAMENTO TRANSVERSAL;2;1;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
06/01/2020;18:38:00;SEM VÍTIMA;ÁGUA FRIA;AV BEBERIBE;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/01/2020;18:49:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;2020
06/01/2020;18:58:00;COM VÍTIMA;SANTO ANTÔNIO;RUA DO SOL;ATROPELAMENTO;1;;;2;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;R-6a;;2020
06/01/2020;19:32:00;SEM VÍTIMA;ROSARINHO;AV CONS ROSA E SILVA;ABALROAMENTO TRANSVERSAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/01/2020;19:52:00;SEM VÍTIMA;IBURA;AV DOIS RIOS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Mal iluminada;Não existe;Não há placas;;2020
06/01/2020;20:11:00;SEM VÍTIMA;BOA VISTA;RUA LUIZ BARBALHO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/01/2020;20:28:00;SEM VÍTIMA;SANTO ANTÔNIO;C SANTA RITA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/01/2020;07:32:00;SEM VÍTIMA;JARDIM SÃO PAULO;AV SAO PAULO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
07/01/2020;07:32:00;SEM VÍTIMA;DOIS IRMÃOS;RUA DOIS IRMAOS;ABALROAMENTO LONGITUDINAL;;2;;;;;;;0;;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;2020
07/01/2020;08:01:00;SEM VÍTIMA;VÁRZEA;AV CAXANGA;COLISÃO TRASEIRA;3;;;;;;;;0;;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Agente;Não há placas;60 km/h;2020
07/01/2020;08:06:00;SEM VÍTIMA;ESPINHEIRO;AV CONS ROSA E SILVA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
07/01/2020;08:11:00;SEM VÍTIMA;GRAÇAS;AV RUI BARBOSA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;;2020
07/01/2020;09:23:00;SEM VÍTIMA;AFOGADOS;RUA SAO MIGUEL;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Incompleta;Seca;;;Outras;50 km/h;2020
07/01/2020;09:25:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2020
07/01/2020;09:58:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;;;;;1;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
07/01/2020;11:05:00;SEM VÍTIMA;AFLITOS;AV CONS ROSA E SILVA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;40 km/h;2020
07/01/2020;11:20:00;SEM VÍTIMA;CAMPO GRANDE;RUA DR MACHADO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2020
07/01/2020;11:27:00;COM VÍTIMA;IPUTINGA;RUA EMILIANO BRAGA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/01/2020;11:28:00;SEM VÍTIMA;ESPINHEIRO;RUA CONS PORTELA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
07/01/2020;11:32:00;SEM VÍTIMA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;60 km/h;2020
07/01/2020;12:39:00;SEM VÍTIMA;TORRE;RUA REAL DA TORRE;CHOQUE VEÍCULO PARADO;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2020
07/01/2020;12:53:00;SEM VÍTIMA;ESPINHEIRO;RUA DO ESPINHEIRO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/01/2020;13:21:00;SEM VÍTIMA;CIDADE UNIVERSITÁRIA;AV PROFESSOR ARTUR DE SA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;30 km/h;2020
07/01/2020;13:24:00;SEM VÍTIMA;ESPINHEIRO;RUA ANGUSTURA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
07/01/2020;13:28:00;SEM VÍTIMA;AREIAS;RUA JOAO TEIXEIRA;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2020
07/01/2020;13:37:00;SEM VÍTIMA;PINA;AV ANTONIO DE GOES;COLISÃO TRASEIRA;;2;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;;60 km/h;2020
07/01/2020;13:57:00;SEM VÍTIMA;BAIRRO DO RECIFE;CAIS DO APOLO;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
07/01/2020;14:21:00;SEM VÍTIMA;SANTO AMARO;AV NORTE;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;2020
07/01/2020;14:40:00;SEM VÍTIMA;DERBY;AV RUI BARBOSA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;40 km/h;2020
07/01/2020;14:52:00;SEM VÍTIMA;IPSEP;RUA POTENGY;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2020
07/01/2020;15:16:00;SEM VÍTIMA;AFOGADOS;RUA IMPERIAL;COLISÃO TRASEIRA;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
07/01/2020;15:15:00;SEM VÍTIMA;IPSEP;AV RECIFE;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;2020
07/01/2020;15:34:00;SEM VÍTIMA;;RUA WALDEMAR NERY CARNEIRO MONTEIRO;COLISÃO FRONTAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/01/2020;15:35:00;SEM VÍTIMA;CORDEIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
07/01/2020;15:40:00;SEM VÍTIMA;CASA AMARELA;AV PEDRO ALLAIN;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2020
07/01/2020;15:50:00;SEM VÍTIMA;CAMPO GRANDE;RUA ODORICO MENDES;COLISÃO FRONTAL;3;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
07/01/2020;15:59:00;SEM VÍTIMA;JARDIM SÃO PAULO;RUA LORENA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Placas Pare;;2020
07/01/2020;17:37:00;COM VÍTIMA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;COLISÃO COM CICLISTA;1;;1;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;30 km/h;2020
07/01/2020;18:55:00;SEM VÍTIMA;BOA VIAGEM;RUA JOSE DOMINGUES DA SILVA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;2020
08/01/2020;04:11:00;SEM VÍTIMA;BOA VISTA;AV CONDE DA BOA VISTA;ABALROAMENTO TRANSVERSAL;;;;;2;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
08/01/2020;07:14:00;COM VÍTIMA;IPUTINGA;RUA MAURICIO DE NASSAU;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;;;Seca;Perfeito estado;;;;2020
08/01/2020;08:47:00;SEM VÍTIMA;DERBY;PRC DO DERBY;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
08/01/2020;09:38:00;SEM VÍTIMA;CASA AMARELA;EST DO ARRAIAL;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;60 km/h;2020
08/01/2020;10:28:00;COM VÍTIMA;COELHOS;RUA DOS COELHOS;ABALROAMENTO LONGITUDINAL;;2;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
08/01/2020;10:47:00;SEM VÍTIMA;DERBY;PRC DO DERBY;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
08/01/2020;11:07:00;COM VÍTIMA;ARRUDA;RUA SAO BENTO;ABALROAMENTO LONGITUDINAL;;2;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
08/01/2020;11:22:00;SEM VÍTIMA;TORRE;RUA PADRE ANCHIETA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
08/01/2020;11:41:00;SEM VÍTIMA;ARRUDA;RUA DR RAIMUNDO CAVALCANTI UCHOA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;2020
08/01/2020;11:46:00;SEM VÍTIMA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
08/01/2020;12:33:00;SEM VÍTIMA;IBURA;AV DOIS RIOS;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
08/01/2020;13:21:00;SEM VÍTIMA;BAIRRO DO RECIFE;CAIS DO APOLO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
08/01/2020;13:21:00;SEM VÍTIMA;ESPINHEIRO;RUA MARQUES DO PARANA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2020
08/01/2020;13:23:00;SEM VÍTIMA;BOA VISTA;RUA DO RIACHUELO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
08/01/2020;13:32:00;SEM VÍTIMA;COELHOS;RUA DO JARDIM;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;2020
08/01/2020;13:48:00;COM VÍTIMA;CORDEIRO;AV CAXANGA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;1;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
08/01/2020;14:08:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;2020
08/01/2020;14:52:00;SEM VÍTIMA;AREIAS;AV RECIFE;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;2020
08/01/2020;15:15:00;SEM VÍTIMA;BOA VIAGEM;RUA RIBEIRO DE BRITO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Ilegível;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;2020
08/01/2020;15:37:00;SEM VÍTIMA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
08/01/2020;15:43:00;SEM VÍTIMA;JORDÃO;RUA BOANERGES PEREIRA;ABALROAMENTO LONGITUDINAL;;;;;;2;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2020
08/01/2020;15:47:00;COM VÍTIMA;SOLEDADE;RUA BARAO DE SAO BORJA;ATROPELAMENTO;1;;;1;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
08/01/2020;15:54:00;SEM VÍTIMA;CASA FORTE;AV DEZESSETE DE AGOSTO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
08/01/2020;16:42:00;SEM VÍTIMA;VÁRZEA;AV CAXANGA;COLISÃO TRASEIRA;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
08/01/2020;16:59:00;SEM VÍTIMA;IMBIRIBEIRA;RUA JOAQUIM BANDEIRA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
08/01/2020;17:18:00;SEM VÍTIMA;CASA FORTE;AV DEZESSETE DE AGOSTO;CHOQUE OBJETO FIXO;;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
08/01/2020;17:27:00;SEM VÍTIMA;BOA VIAGEM;RUA AMALIA BERNARDINO DE SOUZA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
08/01/2020;17:29:00;SEM VÍTIMA;AFOGADOS;RUA MOTOCOLOMBO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
08/01/2020;17:46:00;SEM VÍTIMA;SANTO ANTÔNIO;PRC DA REPUBLICA;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;2020
08/01/2020;17:58:00;SEM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;60 km/h;2020
08/01/2020;18:28:00;SEM VÍTIMA;CAXANGÁ;AV CAXANGA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
08/01/2020;18:37:00;SEM VÍTIMA;IPUTINGA;AV LUIZ DE LACERDA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
08/01/2020;19:00:00;SEM VÍTIMA;ILHA DO RETIRO;PRC DA BANDEIRA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;30 km/h;2020
08/01/2020;22:39:00;SEM VÍTIMA;BOA VIAGEM;RUA BRUNO VELOSO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Outras;;2020
08/01/2020;23:26:00;SEM VÍTIMA;ESPINHEIRO;AV JOAO DE BARROS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Intermitente;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
09/01/2020;01:24:00;COM VÍTIMA;ARRUDA;RUA MEM DE SA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2020
09/01/2020;07:14:00;COM VÍTIMA;IPSEP;RUA PINTOR ANTONIO ALBUQUERQUE;ACID. DE PERCURSO;;1;;;;;;;1;;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;40 km/h;2020
09/01/2020;07:59:00;SEM VÍTIMA;IBURA;AV ENGENHO SERRA VERDE;COLISÃO TRASEIRA;1;;;;;;;;0;;Chuvoso;Não existe;Incompleta;Molhada;Perfeito estado;Não existe;Não há placas;40 km/h;2020
09/01/2020;08:03:00;SEM VÍTIMA;CASA AMARELA;AV NORTE;COLISÃO TRASEIRA;2;;;;;;;;0;;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;2020
09/01/2020;08:28:00;COM VÍTIMA;PINA;AV HERCULANO BANDEIRA;COLISÃO TRASEIRA;1;2;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
09/01/2020;08:49:00;COM VÍTIMA;SAN MARTIN;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;2020
09/01/2020;09:06:00;SEM VÍTIMA;GRAÇAS;RUA ALBERTO PAIVA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
09/01/2020;09:34:00;SEM VÍTIMA;IMBIRIBEIRA;RUA ITACARI;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;30 km/h;2020
09/01/2020;11:10:00;SEM VÍTIMA;AFOGADOS;RUA SAO MIGUEL;COLISÃO TRASEIRA;1;;;;;1;;1;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2020
09/01/2020;11:18:00;SEM VÍTIMA;SOLEDADE;AV JOAO DE BARROS;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
09/01/2020;11:53:00;SEM VÍTIMA;CORDEIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;ABALROAMENTO LONGITUDINAL;1;;;;;;;1;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
09/01/2020;12:19:00;SEM VÍTIMA;IPSEP;AV RECIFE;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Não existe;Outras;60 km/h;2020
09/01/2020;12:42:00;SEM VÍTIMA;CASA AMARELA;RUA VISCONDE DE TAUNAY;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
