data;hora;natureza_acidente;bairro;endereco;tipo;auto;moto;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;ano
12/09/2019;12:30:00;SEM VÍTIMA;ESPINHEIRO;AV JOAO DE BARROS;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
12/09/2019;13:00:00;SEM VÍTIMA;TOTÓ;RUA JUVENCIO MARQUES DA CUNHA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
12/09/2019;13:19:00;SEM VÍTIMA;ESPINHEIRO;RUA CONS PORTELA;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
12/09/2019;13:59:00;SEM VÍTIMA;BOA VISTA;RUA DO HOSPICIO;ABALROAMENTO LONGITUDINAL;1;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Outras;;2019
12/09/2019;14:41:00;SEM VÍTIMA;DERBY;PRC DO DERBY;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2019
12/09/2019;15:14:00;SEM VÍTIMA;TEJIPIÓ;RUA FALCAO DE LACERDA;ABALROAMENTO LONGITUDINAL;;1;;;;;;1;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
12/09/2019;15:48:00;SEM VÍTIMA;BOA VIAGEM;RUA FRANCISCO DA CUNHA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Placas Pare;40 km/h;2019
12/09/2019;15:51:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
12/09/2019;15:52:00;SEM VÍTIMA;SANTO AMARO;RUA BUARQUE DE MACEDO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
12/09/2019;16:12:00;SEM VÍTIMA;BAIRRO DO RECIFE;AV MARQUES DE OLINDA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2019
12/09/2019;16:19:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;2019
12/09/2019;18:01:00;SEM VÍTIMA;FUNDÃO;AV BEBERIBE;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;2019
12/09/2019;19:24:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
12/09/2019;19:30:00;COM VÍTIMA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;;;;;2;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
12/09/2019;20:01:00;SEM VÍTIMA;LINHA DO TIRO;RUA URIEL DE HOLANDA;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
12/09/2019;20:17:00;SEM VÍTIMA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
12/09/2019;20:45:00;SEM VÍTIMA;CASA AMARELA;AV NORTE;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2019
12/09/2019;20:46:00;SEM VÍTIMA;TAMARINEIRA;AV CONS ROSA E SILVA;ABALROAMENTO LONGITUDINAL;2;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
12/09/2019;20:59:00;COM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
12/09/2019;21:09:00;SEM VÍTIMA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
12/09/2019;21:33:00;COM VÍTIMA;VÁRZEA;AV PROFESSOR ARTUR DE SA;COLISÃO COM CICLISTA;1;;2;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2019
12/09/2019;22:30:00;SEM VÍTIMA;BOA VIAGEM;RUA BARAO DE SOUZA LEAO;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
12/09/2019;22:46:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
12/09/2019;23:17:00;SEM VÍTIMA;;RUA ANTONIO FALCAO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2019
13/09/2019;07:24:00;SEM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO COM CICLISTA;1;;1;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;60 km/h;2019
13/09/2019;07:38:00;SEM VÍTIMA;BEBERIBE;PRC DA CONVENCAO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;;2019
13/09/2019;07:39:00;COM VÍTIMA;PINA;AVENIDA CELSO FURTADO (VIA MANGUE);CHOQUE;;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
13/09/2019;08:32:00;SEM VÍTIMA;SANTO AMARO;RUA VINTE E QUATRO DE AGOSTO;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2019
13/09/2019;08:42:00;SEM VÍTIMA;BOA VISTA;RUA DOM BOSCO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2019
13/09/2019;08:54:00;SEM VÍTIMA;PINA;AVENIDA CELSO FURTADO (VIA MANGUE);COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;2019
13/09/2019;08:56:00;SEM VÍTIMA;CASA AMARELA;AV PROFESSOR JOSE DOS ANJOS;CHOQUE VEÍCULO PARADO;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;40 km/h;2019
13/09/2019;09:18:00;SEM VÍTIMA;ILHA DO LEITE;RUA GENERAL JOAQUIM INACIO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
13/09/2019;09:21:00;SEM VÍTIMA;DERBY;RUA DR SEVERINO PINHEIRO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
13/09/2019;10:51:00;COM VÍTIMA;CASA AMARELA;RUA PADRE LEMOS;ACID. DE PERCURSO;;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2019
13/09/2019;11:01:00;SEM VÍTIMA;IBURA;AV DOIS RIOS;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
13/09/2019;11:32:00;SEM VÍTIMA;CASA FORTE;EST DAS UBAIAS,;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Nublado;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
13/09/2019;11:36:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
13/09/2019;11:39:00;SEM VÍTIMA;BOA VIAGEM;RUA RIBEIRO DE BRITO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
13/09/2019;12:18:00;SEM VÍTIMA;BOA VISTA;AV CONDE DA BOA VISTA;COLISÃO;;;;;2;;;;0;;;;;;;;;;2019
13/09/2019;12:59:00;SEM VÍTIMA;AFOGADOS;RUA PADRE TEOFILO TWORZ;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
13/09/2019;13:19:00;SEM VÍTIMA;AFOGADOS;RUA JOAO IVO DA SILVA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
13/09/2019;13:26:00;SEM VÍTIMA;IBURA;AV SANTA FE;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
13/09/2019;13:31:00;SEM VÍTIMA;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;2019
13/09/2019;13:48:00;COM VÍTIMA;CAXANGÁ;AV CAXANGA;ATROPELAMENTO;;1;;1;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
13/09/2019;14:43:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
13/09/2019;15:11:00;SEM VÍTIMA;MANGUEIRA;RUA BOM JARDIM;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
13/09/2019;15:25:00;SEM VÍTIMA;TORREÃO;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;2019
13/09/2019;16:16:00;SEM VÍTIMA;SANTO AMARO;AV NORTE;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;R-4a;40 km/h;2019
13/09/2019;16:17:00;SEM VÍTIMA;BOA VISTA;RUA AURORA;COLISÃO;2;;;;1;;;;0;;;;;;;;;;2019
13/09/2019;16:18:00;COM VÍTIMA;PINA;PTE GOVERNADOR PAULO GUERRA;COLISÃO;1;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2019
13/09/2019;17:25:00;SEM VÍTIMA;ILHA DO RETIRO;TUNEL CHICO SCIENCE;ABALROAMENTO LONGITUDINAL;2;;;;;;;1;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2019
13/09/2019;17:43:00;SEM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;60 km/h;2019
13/09/2019;17:45:00;SEM VÍTIMA;APIPUCOS;RUA CORONEL JOAO BATISTA DO REGO BARROS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2019
13/09/2019;18:27:00;SEM VÍTIMA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2019
13/09/2019;18:37:00;COM VÍTIMA;BOA VIAGEM;RUA BARAO DE SOUZA LEAO;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;30 km/h;2019
13/09/2019;18:50:00;SEM VÍTIMA;JORDÃO;AV CENTENARIO ALBERTO SANTOS DUMONT;COLISÃO;2;;;;;;;;0;;;;;;;;;;2019
13/09/2019;19:52:00;SEM VÍTIMA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
13/09/2019;19:59:00;SEM VÍTIMA;ILHA JOANA BEZERRA;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;1;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2019
13/09/2019;22:40:00;SEM VÍTIMA;ROSARINHO;AV SANTOS DUMONT;ABALROAMENTO LONGITUDINAL;1;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
14/09/2019;00:36:00;COM VÍTIMA;ENCRUZILHADA;EST DE BELEM;COLISÃO;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2019
14/09/2019;03:12:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2019
14/09/2019;05:43:00;COM VÍTIMA;DOIS UNIDOS;RUA PADRE CICERO;CHOQUE VEÍCULO PARADO;1;1;;;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2019
14/09/2019;07:47:00;SEM VÍTIMA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;ABALROAMENTO LONGITUDINAL;;1;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;2019
14/09/2019;09:14:00;SEM VÍTIMA;TORRE;AV RUI BARBOSA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;2019
14/09/2019;09:52:00;SEM VÍTIMA;ILHA DO RETIRO;RUA SPORT CLUBE DO RECIFE;COLISÃO TRASEIRA;2;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;R-6a;;2019
14/09/2019;09:53:00;SEM VÍTIMA;ÁGUA FRIA;AV BEBERIBE;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
14/09/2019;10:23:00;SEM VÍTIMA;BOA VIAGEM;RUA DOS NAVEGANTES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Outras;;2019
14/09/2019;10:24:00;SEM VÍTIMA;SÃO JOSÉ;AV SUL;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;;Seca;;Não existe;Outras;60 km/h;2019
14/09/2019;10:47:00;SEM VÍTIMA;BOA VIAGEM;RUA MARIA CAROLINA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;Placas Pare;;2019
14/09/2019;11:49:00;SEM VÍTIMA;ESPINHEIRO;RUA SANTO ELIAS;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;;Perfeito estado;Seca;Perfeito estado;;Placas Pare;40 km/h;2019
14/09/2019;12:28:00;SEM VÍTIMA;DERBY;RUA JOAQUIM NABUCO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
14/09/2019;13:39:00;SEM VÍTIMA;ESPINHEIRO;;CHOQUE VEÍCULO PARADO;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2019
14/09/2019;13:47:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2019
14/09/2019;14:04:00;SEM VÍTIMA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2019
14/09/2019;14:23:00;COM VÍTIMA;IPSEP;AV PRESIDENTE DUTRA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;2019
14/09/2019;14:50:00;COM VÍTIMA;TAMARINEIRA;RUA DR JOSE MARIA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2019
14/09/2019;15:08:00;SEM VÍTIMA;TAMARINEIRA;EST VELHA DE AGUA FRIA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;60 km/h;2019
14/09/2019;15:20:00;SEM VÍTIMA;BOA VISTA;RUA DO HOSPICIO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2019
14/09/2019;16:24:00;SEM VÍTIMA;IBURA;RUA EXP FRANCISCO VITORIANO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2019
14/09/2019;16:48:00;COM VÍTIMA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Desligado;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2019
14/09/2019;18:18:00;SEM VÍTIMA;CASA AMARELA;AV NORTE;COLISÃO;1;;;;1;;;;0;;;;;;;;;;2019
14/09/2019;19:09:00;SEM VÍTIMA;BEBERIBE;RUA URIEL DE HOLANDA;COLISÃO TRASEIRA;1;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;2019
14/09/2019;20:13:00;COM VÍTIMA;SÃO JOSÉ;RUA IMPERIAL;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2019
14/09/2019;20:35:00;SEM VÍTIMA;MANGABEIRA;RUA JACOB;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Placas Pare;30 km/h;2019
14/09/2019;22:19:00;SEM VÍTIMA;PARNAMIRIM;RUA TITO ROSAS;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Mal iluminada;Não existe;Outras;;2019
14/09/2019;23:22:00;SEM VÍTIMA;PRADO;RUA SANTA EDWIRGES;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;;Seca;Perfeito estado;Faixa de retenção;;;2019
15/09/2019;00:04:00;COM VÍTIMA;MADALENA;RUA BENFICA;COLISÃO;1;1;;;;;;;1;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Outros;Placas Dê a preferência;;2019
