data,hora,natureza_acidente,bairro,endereco,tipo,auto,moto,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimas_fatais,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,ano
17/04/2021,08:57:00,COM VÍTIMA,POÇO DA PANELA,RUA SAMUEL FARIAS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,2021
17/04/2021,12:27:00,COM VÍTIMA,TORRE,AV BEIRA RIO,COLISÃO LATERAL,2,0,0,0,0,0,0,0,2,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,,2021
17/04/2021,14:43:00,COM VÍTIMA,CAXANGÁ,AV CAXANGA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
17/04/2021,15:46:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,CHOQUE,1,0,0,0,0,0,0,0,0,0,,,,,,,,2021
18/04/2021,00:17:00,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Outras,2021
18/04/2021,07:45:00,SEM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
18/04/2021,09:09:00,COM VÍTIMA,MADALENA,AV BEIRA RIO,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6c,2021
18/04/2021,10:00:00,COM VÍTIMA,BOA VIAGEM,RUA BALTAZAR PASSOS,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,3,0,Chuvoso,Não existe,,Molhada,Perfeito estado,Não existe,Não há placas,2021
18/04/2021,11:27:00,SEM VÍTIMA,SÃO JOSÉ,RUA IMPERIAL,COLISÃO FRONTAL,1,0,0,0,0,0,1,0,0,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,"Placas ""Pare""",2021
18/04/2021,13:29:00,SEM VÍTIMA,TORRE,RUA CONDE DE IRAJA,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,2021
18/04/2021,15:49:00,VÍTIMA FATAL,IPSEP,AV RECIFE,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,1,1,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
18/04/2021,18:03:00,SEM VÍTIMA,IMBIRIBEIRA,AV ANTONIO TORRES GALVAO,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,,,,,,,,2021
18/04/2021,18:47:00,SEM VÍTIMA,IPUTINGA,AV MARIO ALVARES PEREIRA DE LYRA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
19/04/2021,09:22:00,SEM VÍTIMA,BAIRRO DO RECIFE,CAIS DO APOLO,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,0,,,,,,,,2021
19/04/2021,10:32:00,COM VÍTIMA,GRAÇAS,AV CONS ROSA E SILVA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,R-6a,2021
19/04/2021,17:03:00,COM VÍTIMA,CORDEIRO,AV PROFESSOR ESTEVAO FRANCISCO DA COSTA,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,,Seca,,Não existe,Não há placas,2021
19/04/2021,18:26:00,COM VÍTIMA,BOA VISTA,RUA AURORA,COLISÃO COM CICLISTA,0,0,1,0,1,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,2021
19/04/2021,18:32:00,COM VÍTIMA,BAIRRO DO RECIFE,AV MILITAR,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
19/04/2021,18:56:00,COM VÍTIMA,ARRUDA,AV BEBERIBE,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
19/04/2021,19:00:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO COM CICLISTA,0,1,1,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,2021
19/04/2021,22:06:40,SEM VÍTIMA,MACAXEIRA,AV NORTE,CHOQUE,1,0,0,0,0,0,0,0,0,0,,,,,,,,2021
20/04/2021,07:05:00,COM VÍTIMA,SAN MARTIN,AV GENERAL SAN MARTIN,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,2021
20/04/2021,08:05:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
20/04/2021,08:07:00,SEM VÍTIMA,IPSEP,RUA ITANAGE,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
20/04/2021,08:14:00,SEM VÍTIMA,IPSEP,AV RECIFE,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
20/04/2021,08:24:00,COM VÍTIMA,MADALENA,RUA BENFICA,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,2021
20/04/2021,08:39:00,SEM VÍTIMA,CORDEIRO,AV PROFESSOR ESTEVAO FRANCISCO DA COSTA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
20/04/2021,12:02:00,COM VÍTIMA,SANTO AMARO,AV PREFEITO ARTUR LIMA CAVALCANTI,ATROPELAMENTO DE PESSOA,0,0,0,1,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
20/04/2021,13:17:00,SEM VÍTIMA,VASCO DA GAMA,AV NORTE,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
20/04/2021,16:07:00,COM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,CHOQUE,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
20/04/2021,16:29:00,COM VÍTIMA,IPSEP,RUA ITAJAI,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,"Placas ""Pare""",2021
20/04/2021,16:46:00,SEM VÍTIMA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
20/04/2021,19:04:00,COM VÍTIMA,BOA VIAGEM,AV DES JOSE NEVES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Mal iluminada,Não existe,Não há placas,2021
20/04/2021,19:44:00,COM VÍTIMA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
21/04/2021,08:49:00,COM VÍTIMA,SÃO JOSÉ,AV SUL,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,2021
21/04/2021,13:52:00,COM VÍTIMA,BOA VIAGEM,RUA CAMBOIM,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
22/04/2021,08:00:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
22/04/2021,08:11:00,COM VÍTIMA,CAMPO GRANDE,AV PROFESSOR JOSE DOS ANJOS,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
22/04/2021,09:13:00,SEM VÍTIMA,BOA VISTA,AV JOAO DE BARROS,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
22/04/2021,09:58:00,SEM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
22/04/2021,11:09:00,SEM VÍTIMA,SANTO ANTÔNIO,AV MARTINS DE BARROS,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
22/04/2021,11:18:00,SEM VÍTIMA,ESPINHEIRO,AV NORTE,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
22/04/2021,11:46:00,COM VÍTIMA,NOVA DESCOBERTA,RUA ALTO JARDIM PROGRESSO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
22/04/2021,12:02:00,SEM VÍTIMA,CORDEIRO,AV ENGENHEIRO ABDIAS DE CARVALHO,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
22/04/2021,12:28:00,SEM VÍTIMA,SANTO ANTÔNIO,AV MARTINS DE BARROS,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
22/04/2021,12:43:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
22/04/2021,13:07:00,COM VÍTIMA,SÃO JOSÉ,C SANTA RITA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Mal conservada,Outros,Outras,2021
22/04/2021,15:07:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO COM CICLISTA,0,0,1,0,1,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
22/04/2021,15:52:00,SEM VÍTIMA,AFOGADOS,EST DOS REMEDIOS,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
22/04/2021,18:22:00,COM VÍTIMA,SÃO JOSÉ,C SANTA RITA,COLISÃO TRASEIRA,0,0,0,0,0,0,0,0,1,0,Bom,Sem defeito,Incompleta,Seca,Mal conservada,Outros,Outras,2021
23/04/2021,07:10:00,COM VÍTIMA,CASA AMARELA,RUA ANTONIO DE CASTRO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Ilegível,Seca,Perfeito estado,Outros,Não há placas,2021
23/04/2021,08:29:00,SEM VÍTIMA,SANTO AMARO,RUA FREI CASSIMIRO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
23/04/2021,10:13:00,SEM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,CHOQUE,1,0,0,0,0,0,0,1,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
23/04/2021,16:13:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
23/04/2021,16:16:00,COM VÍTIMA,ESTÂNCIA,AV RECIFE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
23/04/2021,16:32:00,COM VÍTIMA,BOA VISTA,RUA DOM BOSCO,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,2021
23/04/2021,17:51:00,SEM VÍTIMA,PINA,AV BRASILIA FORMOSA,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,Bom,Não existe,Não existente,Seca,Mal iluminada,Não existe,Não há placas,2021
23/04/2021,20:19:00,COM VÍTIMA,ÁGUA FRIA,RUA DA REGENERACAO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,,Não existe,Não há placas,2021
23/04/2021,21:27:40,COM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,3,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
24/04/2021,09:14:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,2021
24/04/2021,10:08:00,COM VÍTIMA,IBURA,AV DOM HELDER CAMARA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,2021
24/04/2021,14:49:00,COM VÍTIMA,IMBIRIBEIRA,RUA PAMPULHA,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,"Placas ""Pare""",2021
24/04/2021,15:26:00,SEM VÍTIMA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
24/04/2021,16:15:00,COM VÍTIMA,CAMPO GRANDE,RUA JERONIMO VILELA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
24/04/2021,21:49:40,COM VÍTIMA,VASCO DA GAMA,RUA VASCO DA GAMA,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,2021
25/04/2021,21:05:40,COM VÍTIMA,IPUTINGA,AV CAXANGA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
26/04/2021,10:19:00,COM VÍTIMA,IMBIRIBEIRA,AV GENERAL MAC ARTHUR,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
26/04/2021,11:34:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
26/04/2021,12:31:00,COM VÍTIMA,CURADO,AV PREFEITO ANTONIO PEREIRA,COLISÃO LATERAL,1,1,0,0,1,0,0,0,2,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
26/04/2021,13:06:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
26/04/2021,17:59:00,COM VÍTIMA,ARRUDA,AV PROFESSOR JOSE DOS ANJOS,COLISÃO COM CICLISTA,0,0,1,0,0,1,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,2021
26/04/2021,20:22:00,SEM VÍTIMA,IMBIRIBEIRA,RUA GENERAL GOES MONTEIRO,COLISÃO TRANSVERSAL,0,0,0,0,0,1,1,0,0,0,Bom,Não existe,,Seca,Outros,Não existe,"Placas ""Pare""",2021
27/04/2021,07:57:00,COM VÍTIMA,MADALENA,RUA REAL DA TORRE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,2021
27/04/2021,08:27:00,COM VÍTIMA,IPSEP,AV RECIFE,COLISÃO TRASEIRA,0,1,0,0,0,1,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
27/04/2021,08:55:00,COM VÍTIMA,MADALENA,RUA DEMOCRITO DE SOUZA FILHO,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
27/04/2021,10:41:00,SEM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
27/04/2021,10:53:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
27/04/2021,13:59:00,SEM VÍTIMA,MADALENA,AV CAXANGA,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,2021
27/04/2021,17:01:00,SEM VÍTIMA,CABANGA,RUA PADRE CARLOS DE BARROS BARRETO,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
27/04/2021,19:54:00,COM VÍTIMA,MADALENA,EST DOS REMEDIOS,COLISÃO LATERAL,0,1,0,0,0,0,1,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,2021
28/04/2021,07:23:00,SEM VÍTIMA,IPUTINGA,AV CAXANGA,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
28/04/2021,09:30:00,COM VÍTIMA,TAMARINEIRA,RUA PADRE ROMA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-4b,2021
28/04/2021,14:11:00,SEM VÍTIMA,TORRÕES,AV ENGENHEIRO ABDIAS DE CARVALHO,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
28/04/2021,15:43:00,SEM VÍTIMA,IPUTINGA,AV CAXANGA,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
28/04/2021,17:51:00,SEM VÍTIMA,BOA VIAGEM,RUA DES JOAO PAES,CHOQUE,1,0,0,0,0,0,0,0,0,0,,,,,,,,2021
28/04/2021,18:09:00,COM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,,2021
28/04/2021,18:38:00,SEM VÍTIMA,TORRÕES,AV ENGENHEIRO ABDIAS DE CARVALHO,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
28/04/2021,19:00:00,COM VÍTIMA,CASA AMARELA,AV NORTE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Ilegível,Seca,Mal conservada,Não existe,,2021
29/04/2021,12:55:00,SEM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
29/04/2021,13:49:00,SEM VÍTIMA,IMBIRIBEIRA,RUA SARGENTO SILVINO DE MACEDO,COLISÃO FRONTAL,0,0,0,0,0,0,0,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
29/04/2021,14:29:00,SEM VÍTIMA,ENCRUZILHADA,RUA FERNANDO CESAR,CAPOTAMENTO,1,0,0,0,0,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
29/04/2021,19:29:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO TRASEIRA,3,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
29/04/2021,21:27:40,COM VÍTIMA,SÃO JOSÉ,RUA IMPERIAL,COLISÃO LATERAL,2,0,0,0,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
30/04/2021,08:08:00,COM VÍTIMA,CASA AMARELA,RUA CONS NABUCO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,R-6a,2021
30/04/2021,08:17:00,SEM VÍTIMA,BOA VISTA,RUA DOM BOSCO,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
30/04/2021,09:56:00,SEM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
30/04/2021,11:59:00,COM VÍTIMA,CORDEIRO,RUA GOMES TABORDA,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
30/04/2021,12:23:00,SEM VÍTIMA,IPUTINGA,EST DO BARBALHO,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
30/04/2021,16:10:00,COM VÍTIMA,SÍTIO DOS PINTOS,RUA MANUEL DE MEDEIROS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,R-19,2021
30/04/2021,16:12:00,SEM VÍTIMA,CAXANGÁ,AV CAXANGA,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
30/04/2021,18:19:00,COM VÍTIMA,CASA AMARELA,AV NORTE,QUEDA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Mal iluminada,Outros,Outras,2021
30/04/2021,19:29:00,COM VÍTIMA,CABANGA,PRC GOVERNADOR PAULO GUERRA,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,,2021
01/05/2021,13:01:00,COM VÍTIMA,TOTÓ,AV LIBERDADE,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
01/05/2021,13:16:00,COM VÍTIMA,ENCRUZILHADA,AV NORTE,COLISÃO LATERAL,1,0,0,0,0,0,0,0,1,0,Nublado,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
01/05/2021,14:45:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
01/05/2021,14:59:00,COM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
02/05/2021,00:27:00,COM VÍTIMA,IPSEP,RUA ARACATUBA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
02/05/2021,12:58:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,Outras,2021
02/05/2021,17:51:00,COM VÍTIMA,BONGI,RUA APARECIDA DE MINAS,CHOQUE,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
02/05/2021,18:05:00,COM VÍTIMA,MADALENA,RUA LOPES DE CARVALHO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
02/05/2021,18:23:00,COM VÍTIMA,IPSEP,RUA PINTOR ANTONIO ALBUQUERQUE,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
02/05/2021,19:25:00,COM VÍTIMA,CORDEIRO,EST DO FORTE DO ARRAIAL N. DO B. JESUS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
03/05/2021,08:07:00,COM VÍTIMA,CORDEIRO,RUA GOMES TABORDA,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
03/05/2021,08:20:00,COM VÍTIMA,GRAÇAS,RUA AMELIA,CAPOTAMENTO,1,0,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,2021
03/05/2021,08:38:00,COM VÍTIMA,IMBIRIBEIRA,RUA ARQUITETO LUIZ NUNES,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,2021
03/05/2021,14:59:00,COM VÍTIMA,TORRÕES,AV INACIO MONTEIRO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Com defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
03/05/2021,15:49:00,COM VÍTIMA,SÃO JOSÉ,AV DANTAS BARRETO,COLISÃO LATERAL,0,1,0,0,1,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
03/05/2021,16:51:00,COM VÍTIMA,DOIS IRMÃOS,RUA DOIS IRMAOS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
03/05/2021,18:05:00,SEM VÍTIMA,BOA VISTA,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,,,,,,,,2021
03/05/2021,18:18:00,COM VÍTIMA,SÃO JOSÉ,C SANTA RITA,,0,1,0,0,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
